app,algo,persona,episode,ep_len,ep_return,timestamp_ms,apples_eaten,deaths,steps
snake,ppo,snake_survivor,0,66,-2.6599998474121094,1761462048314,0.0,1.0,1.0
snake,ppo,snake_survivor,0,78,-2.7799997329711914,1761462048746,0.0,1.0,1.0
snake,ppo,snake_survivor,0,16,-2.1600000858306885,1761462049028,0.0,1.0,1.0
snake,ppo,snake_survivor,0,129,-3.28999924659729,1761462049186,0.0,1.0,1.0
snake,ppo,snake_survivor,0,308,-5.079998016357422,1761462049637,0.0,1.0,1.0
snake,ppo,snake_survivor,0,26,-2.259999990463257,1761462049637,0.0,1.0,1.0
snake,ppo,snake_survivor,0,310,-3.0999979972839355,1761462051293,0.0,1.0,1.0
snake,ppo,snake_survivor,0,444,-6.440006732940674,1761462051511,0.0,1.0,1.0
snake,ppo,snake_survivor,0,200,-3.9999985694885254,1761462051695,0.0,1.0,1.0
snake,ppo,snake_survivor,0,124,-3.239999294281006,1761462051711,0.0,1.0,1.0
snake,ppo,snake_survivor,0,25,-2.25,1761462051935,0.0,1.0,1.0
snake,ppo,snake_survivor,0,300,-4.999997615814209,1761462052544,0.0,1.0,1.0
snake,ppo,snake_survivor,0,13,-2.130000114440918,1761462052763,0.0,1.0,1.0
snake,ppo,snake_survivor,0,321,-5.209997653961182,1761462052794,0.0,1.0,1.0
snake,ppo,snake_survivor,0,231,-4.309998512268066,1761462052928,0.0,1.0,1.0
snake,ppo,snake_survivor,0,32,-2.320000171661377,1761462053295,0.0,1.0,1.0
snake,ppo,snake_survivor,0,25,-2.25,1761462053345,0.0,1.0,1.0
snake,ppo,snake_survivor,0,108,-3.0799994468688965,1761462053515,0.0,1.0,1.0
snake,ppo,snake_survivor,0,15,-2.1500000953674316,1761462053760,0.0,1.0,1.0
snake,ppo,snake_survivor,0,28,-2.2800002098083496,1761462053811,0.0,1.0,1.0
snake,ppo,snake_survivor,0,11,-2.1100001335144043,1761462053996,0.0,1.0,1.0
snake,ppo,snake_survivor,0,142,-3.419999122619629,1761462054310,0.0,1.0,1.0
snake,ppo,snake_survivor,0,180,-3.7999987602233887,1761462054310,0.0,1.0,1.0
snake,ppo,snake_survivor,0,65,-2.6499998569488525,1761462055078,0.0,1.0,1.0
snake,ppo,snake_survivor,0,334,-5.3399977684021,1761462055226,0.0,1.0,1.0
snake,ppo,snake_survivor,0,176,-3.7599987983703613,1761462055726,0.0,1.0,1.0
snake,ppo,snake_survivor,0,146,-3.4599990844726562,1761462055726,0.0,1.0,1.0
snake,ppo,snake_survivor,0,251,-4.509998321533203,1761462055911,0.0,1.0,1.0
snake,ppo,snake_survivor,0,174,-3.7399988174438477,1761462056684,0.0,1.0,1.0
snake,ppo,snake_survivor,0,54,-2.5399999618530273,1761462056838,0.0,1.0,1.0
snake,ppo,snake_survivor,0,172,-3.719998836517334,1761462057212,0.0,1.0,1.0
snake,ppo,snake_survivor,0,142,-1.4199990034103394,1761462057652,0.0,1.0,1.0
snake,ppo,snake_survivor,0,63,-2.629999876022339,1761462057780,0.0,1.0,1.0
snake,ppo,snake_survivor,0,105,-3.049999475479126,1761462059005,0.0,1.0,1.0
snake,ppo,snake_survivor,0,125,-3.2499992847442627,1761462059791,0.0,1.0,1.0
snake,ppo,snake_survivor,0,249,-4.4899983406066895,1761462059995,0.0,1.0,1.0
snake,ppo,snake_survivor,0,186,-3.8599987030029297,1761462060028,0.0,1.0,1.0
snake,ppo,snake_survivor,0,144,-1.439998984336853,1761462060227,0.0,1.0,1.0
snake,ppo,snake_survivor,0,373,-5.729997158050537,1761462060643,0.0,1.0,1.0
snake,ppo,snake_survivor,0,43,-2.430000066757202,1761462060711,0.0,1.0,1.0
snake,ppo,snake_survivor,0,46,-2.4600000381469727,1761462060794,0.0,1.0,1.0
snake,ppo,snake_survivor,0,404,-6.039997577667236,1761462061932,0.0,1.0,1.0
snake,ppo,snake_survivor,0,72,-2.7199997901916504,1761462062005,0.0,1.0,1.0
snake,ppo,snake_survivor,0,91,-2.9099996089935303,1761462062248,0.0,1.0,1.0
